Seq_id	Size	Description
187	-	154171	148531	5641
688	+	69816	75483	5668
--------------------------------------------------------------------------------
Block #1395
Seq_id	Strand	Start	End	Length
397	+	159226	164241	5016
1284	+	2938	7954	5017
--------------------------------------------------------------------------------
Block #1396
Seq_id	Strand	Start	End	Length
189	+	300360	305743	5384
545	+	293	5676	5384
--------------------------------------------------------------------------------
Block #1397
Seq_id	Strand	Start	End	Length
420	-	81754	73242	8513
952	+	453	8990	8538
--------------------------------------------------------------------------------
Block #1398
Seq_id	Strand	Start	End	Length
395	+	26742	31939	5198
1475	+	560	5788	5229
--------------------------------------------------------------------------------
Block #1399
Seq_id	Strand	Start	End	Length
289	+	209626	217542	7917
842	+	27	8018	7992
--------------------------------------------------------------------------------
Block #1400
Seq_id	Strand	Start	End	Length
554	+	67432	76503	9072
1157	+	182	9257	9076
--------------------------------------------------------------------------------
Block #1401
Seq_id	Strand	Start	End	Length
114	+	182212	316909	134698
468	+	4740	134938	130199
--------------------------------------------------------------------------------
Block #1402
Seq_id	Strand	Start	End	Length
45	-	304373	284545	19829
233	+	133950	155484	21535
--------------------------------------------------------------------------------
Block #1403
Seq_id	Strand	Start	End	Length
20	+	422993	432704	9712
610	-	49031	39334	9698
--------------------------------------------------------------------------------
Block #1404
Seq_id	Strand	Start	End	Length
267	+	216859	222597	5739
1492	-	7185	2167	5019
--------------------------------------------------------------------------------
Block #1405
Seq_id	Strand	Start	End	Length
11	-	811550	791314	20237
330	+	164410	185472	21063
--------------------------------------------------------------------------------
Block #1406
Seq_id	Strand	Start	End	Length
14	-	720779	712369	8411
544	+	101990	110382	8393
--------------------------------------------------------------------------------
Block #1407
Seq_id	Strand	Start	End	Length
142	+	61421	172915	111495
244	+	144816	255031	110216
--------------------------------------------------------------------------------
Block #1408
Seq_id	Strand	Start	End	Length
29	+	161958	188078	26121
522	-	108850	82237	26614
--------------------------------------------------------------------------------
Block #1409
Seq_id	Strand	Start	End	Length
109	+	302528	318405	15878
249	+	36393	56072	19680
--------------------------------------------------------------------------------
Block #1410
Seq_id	Strand	Start	End	Length
19	+	550938	572795	21858
40	+	487	17637	17151
--------------------------------------------------------------------------------
Block #1411
Seq_id	Strand	Start	End	Length
313	+	52134	64029	11896
653	+	11363	23225	11863
--------------------------------------------------------------------------------
Block #1412
Seq_id	Strand	Start	End	Length
451	+	28961	51823	22863
977	-	28086	4651	23436
--------------------------------------------------------------------------------
Block #1413
Seq_id	Strand	Start	End	Length
72	+	30420	357877	327458
160	+	4674	339234	334561
--------------------------------------------------------------------------------
Block #1414
Seq_id	Strand	Start	End	Length
111	+	345856	412237	66382
354	+	96036	157780	61745
--------------------------------------------------------------------------------
Block #1415
Seq_id	Strand	Start	End	Length
59	+	180143	236948	56806
234	+	204481	261337	56857
--------------------------------------------------------------------------------
Block #1416
Seq_id	Strand	Start	End	Length
14	-	75542	302	75241
230	+	18	76705	76688
--------------------------------------------------------------------------------
Block #1417
Seq_id	Strand	Start	End	Length
520	+	80565	87429	6865
1094	+	3814	10276	6463
--------------------------------------------------------------------------------
Block #1418
Seq_id	Strand	Start	End	Length
211	+	90382	110807	20426
865	-	27593	7785	19809
--------------------------------------------------------------------------------
Block #1419
Seq_id	Strand	Start	End	Length
138	+	162854	168782	5929
675	+	4175	10577	6403
--------------------------------------------------------------------------------
Block #1420
Seq_id	Strand	Start	End	Length
5	+	485317	521796	36480
5	+	438441	474721	36281
--------------------------------------------------------------------------------
Block #1421
Seq_id	Strand	Start	End	Length
66	+	303690	390969	87280
255	-	94011	5669	88343
--------------------------------------------------------------------------------
Block #1422
Seq_id	Strand	Start	End	Length
222	+	236729	266780	30052
327	+	1874	31308	29435
--------------------------------------------------------------------------------
Block #1423
Seq_id	Strand	Start	End	Length
18	+	751050	759078	8029
380	+	95687	103707	8021
--------------------------------------------------------------------------------
Block #1424
Seq_id	Strand	Start	End	Length
150	-	299764	284686	15079
639	+	36085	51032	14948
--------------------------------------------------------------------------------
Block #1425
Seq_id	Strand	Start	End	Length
810	+	44770	50721	5952
1596	+	1	5901	5901
--------------------------------------------------------------------------------
Block #1426
Seq_id	Strand	Start	End	Length
307	+	100542	197369	96828
419	+	340	94961	94622
--------------------------------------------------------------------------------
Block #1427
Seq_id	Strand	Start	End	Length
32	+	400676	405860	5185
838	+	1	5206	5206
--------------------------------------------------------------------------------
Block #1428
Seq_id	Strand	Start	End	Length
87	+	82984	165826	82843
102	+	5447	89315	83869
--------------------------------------------------------------------------------
Block #1429
Seq_id	Strand	Start	End	Length
23	+	48154	198661	150508
328	+	16286	170815	154530
--------------------------------------------------------------------------------
Block #1430
Seq_id	Strand	Start	End	Length
20	+	210010	316646	106637
201	+	46842	162678	115837
--------------------------------------------------------------------------------
Block #1431
Seq_id	Strand	Start	End	Length
236	+	123667	131229	7563
495	+	106142	114002	7861
--------------------------------------------------------------------------------
Block #1432
Seq_id	Strand	Start	End	Length
310	+	36134	41591	5458
694	-	16710	11086	5625
--------------------------------------------------------------------------------
Block #1433
Seq_id	Strand	Start	End	Length
27	+	377438	386527	9090
1093	-	20283	11143	9141
--------------------------------------------------------------------------------
Block #1434
Seq_id	Strand	Start	End	Length
100	+	351815	393655	41841
774	+	10080	57472	47393
--------------------------------------------------------------------------------
Block #1435
Seq_id	Strand	Start	End	Length
5	+	524787	544962	20176
958	+	6576	26580	20005
--------------------------------------------------------------------------------
Block #1436
Seq_id	Strand	Start	End	Length
108	+	369990	419891	49902
449	+	693	48201	47509
--------------------------------------------------------------------------------
Block #1437
Seq_id	Strand	Start	End	Length
147	+	50028	109515	59488
196	+	238851	297358	58508
--------------------------------------------------------------------------------
Block #1438
Seq_id	Strand	Start	End	Length
101	+	17912	23835	5924
302	-	6505	600	5906
--------------------------------------------------------------------------------
Block #1439
Seq_id	Strand	Start	End	Length
193	+	250551	256340	5790
307	+	201320	206819	5500
--------------------------------------------------------------------------------
Block #1440
Seq_id	Strand	Start	End	Length
444	-	25801	10134	15668
558	+	92339	107979	15641
